,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
10,-257.8589910318712,-257.35436015707023,-257.85887414682594,-257.3543640395862,-257.8591384999867,-257.8026117263194,-231.10095761284916,-257.03764622422705,-251.78751664644636,-257.3543633715663,-257.03765199589685,1.0,1.0,1.0,0.9999980587439068,1.0,0.9999262686605245,0.7769423154517591,1.0,0.799214599138285,1.0,0.7992161506215072,1.0,1.0,2.3330262679455505e-06,3.220852088062722e-05,1.0,1.0,0.9998678321545457,1.0
11,-254.2108566439487,-253.7060861249741,-254.21085392522764,-253.70609668467515,-254.21086313971836,-254.19650523099978,-213.8398891003607,-253.38319733211824,-247.79877601055682,-253.70609889274652,-253.3832103249746,1.0,1.0,1.0,0.9999947201634118,1.0,0.9999967521204404,0.7769428314085349,1.0,0.7825405373317572,1.0,0.7825446690397326,1.0,1.0,2.5898804622311614e-09,4.225921268918401e-08,1.0,1.0,0.9999953927652547,1.0
12,-268.95052586050855,-268.4457454976547,-268.9504978353874,-268.4457363245838,-268.9505024910458,-269.5300960929047,-247.0765188222132,-268.1538119803452,-263.68650863351354,-268.4457237816529,-268.1538026040059,1.0,1.0,1.0,1.0,1.0,1.0,0.7769506091708571,0.7484243745755883,0.5814819792444057,0.7484138873071847,0.5814793122628085,1.0,1.0,2.649256106081648e-05,0.00024727860398228647,1.0,1.0,0.9999976721735018,1.0
13,-265.0110419765188,-264.5062704416867,-265.011016286001,-264.50625871953537,-265.01102105281285,-265.1857711959964,-241.20408265286437,-264.19975701318344,-259.4819414908735,-264.50625140680535,-264.1997443783661,1.0,1.0,1.0,1.0,1.0,1.0,0.7769530885271472,0.9163429271610052,0.7119480190732828,0.9163311565744555,0.7119438463043026,1.0,1.0,1.0152026876365781e-05,0.00010740225079302743,1.0,1.0,0.9999976165969126,1.0
14,-258.06363753290424,-257.55886309178516,-258.06355415675984,-257.55885287460626,-258.06361387652316,-258.5367648984368,-231.94406573120486,-257.1536394875374,-251.77717746384272,-257.55884004547585,-257.15362807694834,1.0,1.0,1.0,1.0,1.0,1.0,0.7769530210830177,0.7893356136259674,0.613269435744476,0.7893027084317973,0.6132663028107099,1.0,1.0,3.3559123799876595e-06,4.9350835293613825e-05,1.0,1.0,0.9999701405641377,1.0
15,-233.02604273575338,-251.04488458577134,-251.54967533075657,-251.04489139921176,-251.5496710330624,-251.89835361546574,-211.2424807557915,-250.38149040903528,-245.50398675506614,-251.0449018264079,-251.0716840804039,0.00012225262896565532,9.49826516261279e-05,0.0001222522124858628,0.9999965932855921,1.0,9.498285572954151e-05,0.7769391671423707,7.978656390071567e-05,0.6526367946093843,0.8400119657089878,0.6526390179641299,1.0,1.0,3.1700932704921063e-09,3.632524075754869e-08,1.0,1.0,1.0,1.0
16,-261.3903538940176,-260.88558603902777,-261.3899400471215,-260.8855946849029,-261.39035971433134,-232.35824939254007,-220.07889055388665,-260.4394656275207,-255.23627560233197,-260.8855929771598,-260.43947668554506,1.0,1.0,1.0,0.9999956770717733,1.0,0.9999970898473688,0.7769441286868726,1.0,1.0,1.0,1.0,1.0,1.0,1.7211252639293625e-09,2.3209770046611333e-08,1.0,1.0,0.9997901884086181,1.0
17,-272.067534731755,-271.56278041795684,-272.0667669158604,-271.56275995306623,-272.0674958697927,-272.38188896264575,-253.14810480426394,-271.45435746499163,-267.705865215512,-271.5627514732352,-271.45433708591895,1.0,1.0,1.0,1.0,1.0,1.0,0.7769667472067954,0.8545526909328438,0.6639461233409536,0.8542246843295994,0.6639393295833192,1.0,1.0,0.00010588824310443254,0.0006899577420708269,1.0,1.0,0.9996355894475056,1.0
18,-263.66331208299766,-263.1585163068314,-263.66318118210444,-263.158531499888,-263.6630828180137,-263.9985006492236,-239.72883170145994,-262.807473835224,-257.9250343624734,-263.1585222778807,-262.807493250676,1.0,1.0,1.0,0.9999924035005618,1.0,1.0,0.777024610328873,0.8456968785955491,0.6570519637258977,0.8456415291684881,0.6570569550586878,1.0,1.0,9.739497170166496e-06,0.00011187802635617683,1.0,1.0,1.0,1.0
19,-259.3329183798052,-258.82827710373493,-259.33287899901865,-258.82823342245956,-259.33281338996903,-259.54585833849006,-234.6496826549777,-258.7015873325337,-254.17440535929117,-258.8282261198857,-258.70154259551066,1.0,1.0,1.0,1.0,1.0,1.0,0.7770363531819051,0.8990020363884245,0.6985205941145132,0.8989843348590373,0.6985053381459017,1.0,1.0,5.98680702559436e-06,5.757849836908283e-05,1.0,1.0,1.0,1.0
