,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
10,-317.4784211943349,-316.96700264184585,-317.4783511213917,-316.9669858519498,-317.47839604557134,-318.6248730422039,-309.75824631676244,-316.8646339545186,-314.4257348142802,-316.9669761013705,-316.86461872388264,1.0,1.0,1.0,1.0,1.0,1.0,0.7743768002195202,0.5637040360839611,0.4365138388073595,0.563684286229502,0.436510174311752,1.0,1.0,0.02863304470454501,0.0969321287727736,1.0,1.0,0.9999775381624543,1.0
11,-316.2619816435956,-315.75039984078154,-316.26187521285345,-315.7503474235552,-316.26178457605954,-316.6447827859808,-306.64797971539497,-315.5054647746881,-312.936689713022,-315.75036928672637,-315.50546030096666,1.0,1.0,1.0,1.0,1.0,1.0,0.7743801565491096,0.8258017295057674,0.6394214648627612,0.8257577853295546,0.6394047067325352,1.0,1.0,0.011929481214063354,0.04309471122435679,1.0,1.0,1.0,1.0
12,-318.49208411427054,-317.9802151193087,-318.49209459935156,-317.9802257968495,-318.49209488445774,-318.55642450806795,-311.5386702862254,-317.9205392711887,-315.5210173381565,-317.9802192484822,-317.9205526043978,1.0,0.999994757473232,1.0,0.9999946612438583,1.0,0.9999946149208984,0.7741885096133088,0.9683417592891148,0.7496831005231666,0.9683468358733226,0.7496871029197917,1.0,1.0,0.04113341410682825,0.13653510390353493,1.0,1.0,0.9999998574469191,1.0
13,-317.1857646319408,-316.67411757296196,-317.18569035910565,-316.6741089820866,-317.1857448040868,-317.2002625121376,-308.17156120128317,-316.515394952799,-314.0215199592533,-316.6741113326853,-316.5153920548685,1.0,1.0,1.0,1.0,1.0,1.0,0.7742862702550559,0.9927772700975824,0.7686861889213242,0.992740402590889,0.7686828870847874,1.0,1.0,0.015422668431932494,0.05366579854455387,1.0,1.0,0.9999727778799415,1.0
14,-317.8614150985233,-317.35016541847864,-317.8613892408208,-317.3500915102418,-317.86139891864065,-317.97970240711504,-309.67249068860156,-317.26684951959805,-314.8459824070846,-317.35015333396603,-317.2668419766435,1.0,1.0,1.0,1.0,1.0,1.0,0.7744387154995235,0.9425713550066134,0.7299578440979465,0.9425591687205511,0.7299308696477396,1.0,1.0,0.022433959579820466,0.07526456349649065,1.0,1.0,0.9999951611017912,1.0
15,-320.5360782537962,-320.02453904345407,-320.53576809621876,-320.0244519635274,-320.5359722955071,-320.6039440032126,-314.93965991482264,-320.0169218104395,-317.67657837866284,-320.02444823832064,-320.01684728240815,1.0,1.0,1.0,1.0,1.0,1.0,0.7743613715630271,0.9666363882094418,0.748486224166307,0.9664864950321633,0.7484536358129967,1.0,1.0,0.07897444595169055,0.2544987812206051,1.0,1.0,0.9998979055678103,1.0
16,-319.01300039690466,-318.50122959603516,-319.013037363808,-318.500210902389,-319.01303697986265,-319.1360714308167,-313.5565533535673,-318.48213000613515,-316.1240264667544,-318.5002135594895,-318.4831484325895,1.0,0.9999815167191491,1.0,1.0,1.0,0.9999817086882935,0.7742165285140475,0.940319547858317,0.7280242525552983,0.9403369283698585,0.7276535301362821,1.0,1.0,0.08519706225777228,0.27700033688795384,1.0,1.0,1.0,1.0
17,-319.83222231863186,-319.32033136820655,-324.11120305755134,-323.3528899848728,-324.1111472352208,-323.25716078903673,-323.9047937749061,-319.30313619190184,-318.8460399726293,-323.3529607761866,-323.3528600862107,1.0,0.1177148188044402,0.17198743913496686,0.1331499545145144,1.0,0.11771810440805393,0.0911354941169103,0.18041974336197183,0.13967811104690617,1.0,1.0,0.1305125708981651,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,-317.37342763978995,-316.86169070687976,-317.37341444085916,-316.8616844273935,-317.3734128814735,-317.46218945295067,-308.5103312871382,-316.7238136561761,-314.2507721642816,-316.86168160835894,-316.7238092653213,1.0,1.0,1.0,1.0,1.0,1.0,0.7742495144152978,0.9565895168268723,0.7406335036259892,0.9565832038682911,0.7406311782306965,1.0,1.0,0.016461331654930692,0.056686429326942435,1.0,1.0,1.0,1.0
19,-316.2301927374941,-315.71864631172167,-316.23017904979815,-315.71863759943784,-316.23013813996096,-318.25682529549726,-308.3542664365005,-315.49924077406956,-312.95549021578626,-315.71850502136533,-315.4992337375764,1.0,1.0,1.0,1.0,1.0,1.0,0.774338692327188,0.3630131283922018,0.281087437691731,0.3630106439940364,0.2810862132376289,1.0,1.0,0.028085912333946066,0.10019751513979848,1.0,1.0,1.0,1.0
20,-319.4671654244349,-318.95525072622496,-319.4671449812006,-318.95515852432214,-319.46718278671494,-319.5104014576842,-313.1314534988004,-318.925213270972,-300.4523996412869,-318.9552613539137,-318.92523411353733,1.0,1.0,1.0,1.0,1.0,0.9999913188976501,0.7741682666519336,0.9786139779353168,0.7576184639829657,0.9786039749690243,0.7575835378560416,1.0,1.0,0.05519516687825163,1.0,1.0,1.0,0.9999810974214796,1.0
21,-315.6867346740268,-315.17605783699355,-315.6867116241282,-315.1760488038105,-315.6865429362566,-315.90729570496177,-305.97426131834146,-314.9081322769877,-312.3248531511919,-315.1760492150745,-314.9081298526528,1.0,1.0,1.0,1.0,1.0,1.0,0.7747285650424836,0.8955828752080994,0.693767121917843,0.8955725537203327,0.6937639884622118,1.0,1.0,0.011482450194089088,0.04178173835274539,1.0,1.0,1.0,1.0
22,-316.8364860586934,-316.3248394258283,-319.42980095788386,-318.9182300576327,-319.42972037359687,-319.40988209294227,-316.45429062627886,-316.1641280837557,-316.5947372614571,-318.9182859343305,-318.91759930255137,1.0,0.2734442684370855,0.35314660400500164,0.27343391430851577,1.0,0.2734552863147529,0.21173061974097263,0.27618122480592067,0.21384125601313583,1.0,0.7820582774229629,1.0,1.0,1.0,0.9321856232138286,0.8062958140564096,1.0,1.0,1.0
23,-317.6895780386658,-317.17781013631486,-317.6895873253422,-317.1778200449214,-317.68959081763984,-317.92621919131517,-310.73097898243446,-317.0653118821855,-315.0655295016047,-317.1778234474281,-317.06532459114885,1.0,0.9999953566725792,1.0,0.9999950457089938,1.0,0.9999936105333862,0.77422686534245,0.888411203360705,0.6878362160196108,0.8884153285639612,0.6878396237772726,1.0,1.0,0.042122785986470866,0.11448914550264198,1.0,1.0,0.999998253852699,1.0
24,-318.61370583194446,-318.10185185335934,-318.6135527778247,-318.1018399400159,-318.61369792325286,-318.62485367962825,-310.88737173095143,-318.04188821666406,-315.64359472084305,-318.10184539863786,-318.0418844316923,1.0,1.0,1.0,1.0,1.0,1.0,0.7742015529630109,0.9944415816494181,0.7698951724062114,0.9943654828707882,0.7698905864070738,1.0,1.0,0.027952231519942916,0.0927255248862462,1.0,1.0,0.9999274299192468,1.0
25,-314.82252326898464,-314.31118667432,-314.82251686345217,-314.311181319732,-314.8219011178159,-316.972945347776,-305.4353855615686,-313.8330019672886,-311.0633926797044,-314.3110625122335,-313.8329982572823,1.0,1.0,1.0,1.0,1.0,1.0,0.7746397303718138,0.34122573562873326,0.2642447989515681,0.34122464276421816,0.264244091491495,1.0,1.0,0.015013459159988573,0.05996444000330414,1.0,1.0,1.0,1.0
26,-319.332432359615,-318.8205879292981,-319.33234566759694,-318.8205306671757,-319.33235437009836,-321.61490029849375,-314.2507174599119,-318.79309683815126,-316.43404795497156,-318.82051536592394,-318.7930365181719,1.0,1.0,1.0,1.0,1.0,1.0,0.774232378060478,0.3194246183082331,0.24729923828179298,0.3194107728259211,0.24729215794352996,1.0,1.0,0.10318934378951551,0.33565707593490984,1.0,1.0,0.9999956487587576,1.0
